"date";"open";"high";"low";"close";"volume";"adjusted"
2010-01-04;26,022619;26,324223;25,636192;26,04147;2860300;22,946667
2010-01-05;25,984921;26,314796;25,796419;26,192272;2627800;23,079546
2010-01-06;26,145145;26,409048;25,94722;26,267672;2789800;23,14599
2010-01-07;26,154572;26,550425;26,107447;26,371347;2560700;23,237341
2010-01-08;26,182846;26,550425;26,163996;26,427898;3961000;23,287169
2010-01-11;26,512724;26,710649;26,211123;26,371347;2714200;23,237341
2010-01-12;26,192272;26,248821;25,655043;26,145145;3009600;23,038023
2010-01-13;26,211123;26,597549;26,126295;26,512724;2632900;23,361921
2010-01-14;26,446749;28,162111;26,361923;27,983034;7138000;24,657494
2010-01-15;27,97361;27,97361;27,370405;27,615458;4868800;24,333597
2010-01-19;27,719133;27,832233;27,464657;27,803959;2610800;24,499701
2010-01-20;27,634308;27,690857;27,021677;27,134779;3554300;23,910044
2010-01-21;27,266729;27,681433;26,5033;26,512724;4382300;23,361921
2010-01-22;26,5033;26,625824;25,824694;25,871819;3323600;22,797178
2010-01-25;26,135721;26,286522;25,749292;25,92837;1982200;22,847012
2010-01-26;25,815269;26,154572;25,560791;25,579641;4083600;22,539728
2010-01-27;25,560791;25,655043;24,787935;25,334591;3890600;22,323793
2010-01-28;25,494816;25,664467;24,806786;25,136663;2846500;22,149387
2010-01-29;25,240339;25,570217;24,637135;24,72196;5062900;21,783974
2010-02-01;24,872761;25,098963;24,825636;25,032988;2783500;22,058035
2010-02-02;25,155514;25,447691;25,061262;25,25919;3915900;22,257355
2010-02-03;25,155514;25,174364;24,863337;24,985863;4025800;22,01651
2010-02-04;25,164938;25,636192;24,260132;24,260132;6435800;21,377024
2010-02-05;24,297832;24,712536;24,156456;24,693686;7885400;21,759054
2010-02-08;24,72196;24,919888;24,344957;24,458059;3191700;21,55143
2010-02-09;24,853912;24,929312;24,495758;24,618284;4555000;21,692614
2010-02-10;24,769085;25,240339;24,72196;24,882187;5832700;21,925152
2010-02-11;24,872761;25,212065;24,429783;25,127239;5260900;22,141092
2010-02-12;25,268614;25,438265;24,750237;25,29689;4375200;22,290571
2010-02-16;25,570217;25,702168;25,164938;25,560791;5916300;22,523111
2010-02-17;25,513666;25,749292;25,381716;25,532516;4593800;22,531431
2010-02-18;25,27804;25,541941;25,212065;25,494816;3080000;22,498158
2010-02-19;25,325165;25,758718;25,315741;25,692743;3267200;22,672821
2010-02-22;25,702168;25,918945;25,607918;25,786993;4407100;22,755995
2010-02-23;25,749292;25,843544;25,27804;25,513666;3324900;22,514791
2010-02-24;25,636192;25,711594;25,419416;25,692743;3145000;22,672821
2010-02-25;25,466541;25,475965;25,108389;25,447691;3789600;22,456577
2010-02-26;25,447691;25,673893;25,183788;25,551367;2873800;22,548061
2010-03-01;25,664467;25,909519;25,504242;25,655043;2710500;22,639555
2010-03-02;25,881245;25,918945;25,268614;25,325165;4150800;22,348444
2010-03-03;25,457115;25,504242;24,995287;25,183788;4429200;22,223692
2010-03-04;25,164938;25,466541;25,042414;25,438265;4056700;22,448257
2010-03-05;25,541941;26,409048;25,494816;26,267672;5902300;23,180178
2010-03-08;26,352497;26,352497;25,984921;26,295948;2988700;23,20513
2010-03-09;26,248821;26,710649;25,909519;26,484449;5110000;23,371475
2010-03-10;26,465599;26,569275;26,098021;26,484449;3624900;23,371475
2010-03-11;26,333647;26,720076;26,154572;26,701225;3898400;23,562773
2010-03-12;26,757776;27,144203;26,6541;27,049953;4895900;23,870508
2010-03-15;27,012253;27,040527;26,6164;26,974552;2623100;23,803968
2010-03-16;26,974552;27,144203;26,786051;27,144203;3046600;23,95368
2010-03-17;27,106503;27,229029;26,870876;27,068804;3038400;23,887144
2010-03-18;27,106503;27,219604;26,842602;27,087652;2893800;23,903778
2010-03-19;27,389256;27,766258;27,276155;27,389256;3840800;24,169924
2010-03-22;27,059378;28,039585;27,059378;27,851084;4167100;24,577471
2010-03-23;27,917059;28,133837;27,737984;28,039585;4995000;24,743822
2010-03-24;27,907635;28,058435;27,719133;27,964184;4004700;24,677284
2010-03-25;28,605089;29,057493;28,369463;28,416588;18396900;25,076508
2010-03-26;28,539114;29,44392;28,463713;29,302546;8491900;25,858328
2010-03-29;29,34967;29,651272;29,245995;29,481621;5852500;26,01635
2010-03-30;29,481621;30,141376;29,42507;29,952875;5973900;26,432226
2010-03-31;29,792648;30,084826;29,641848;29,707823;4164200;26,215969
2010-04-01;29,849199;30,245052;29,811499;30,094252;3940600;26,556982
2010-04-05;30,254477;30,876532;30,254477;30,57493;3836500;26,981161
2010-04-06;30,377003;30,914232;30,329878;30,819981;3601900;27,197407
2010-04-07;30,829407;31,017908;30,282753;30,490103;11823500;26,906301
2010-04-08;30,433554;31,074457;30,207352;30,970783;10621700;27,330475
2010-04-09;31,036758;31,196983;30,706881;31,196983;3369400;27,5301
2010-04-12;31,187559;31,35721;30,838831;31,083883;3054400;27,430294
2010-04-13;31,074457;31,583412;30,933083;31,442036;3892000;27,746344
2010-04-14;31,611687;32,007542;31,47031;31,960415;3827700;28,203796
2010-04-15;31,828465;32,393967;31,800188;32,073517;4454900;28,3036
2010-04-16;31,950989;32,233742;31,573986;31,93214;7329900;28,178844
2010-04-19;31,724789;32,082939;31,291235;31,93214;4832900;28,178844
2010-04-20;32,101791;32,45052;31,960415;32,214893;5527500;28,428366
2010-04-21;32,196041;32,723846;32,111217;32,67672;5451000;28,835903
2010-04-22;32,752121;34,901035;32,412819;34,70311;11144100;30,624113
2010-04-23;34,863335;35,428841;34,505184;35,409992;7544400;31,247908
2010-04-26;35,325165;35,890671;35,221489;35,230915;6864800;31,089886
2010-04-27;35,108387;35,212063;33,930256;33,977379;9566400;29,98369
2010-04-28;34,128181;34,241283;33,279926;33,82658;7269100;29,850609
2010-04-29;34,269558;35,956646;34,213005;35,504242;6271700;31,331078
2010-04-30;35,570217;35,598492;34,571159;34,646561;5403700;30,574211
2010-05-03;34,891613;35,551365;34,721962;35,513668;3181700;31,339397
2010-05-04;35,051838;35,051838;33,930256;34,081055;4792900;30,075169
2010-05-05;33,609802;34,203583;32,94062;33,2328;5120000;29,326622
2010-05-06;33,100849;33,817154;30,207352;32,327991;7487600;28,528164
2010-05-07;32,073517;32,356266;30,603205;31,423185;7393300;27,729708
2010-05-10;32,978321;33,92083;32,950047;33,741753;6115300;29,775755
2010-05-11;33,044296;34,062206;32,648445;33,553253;4483600;29,609409
2010-05-12;33,628651;34,618286;33,553253;34,599434;3652800;30,532616
2010-05-13;34,467484;34,985863;33,836002;33,95853;3929300;29,967052
2010-05-14;33,675777;33,704052;32,271442;32,620171;4667900;28,785994
2010-05-17;32,686146;33,279926;31,979265;32,921772;4892600;29,052158
2010-05-18;33,336475;33,82658;32,205467;32,327991;4034100;28,528164
2010-05-19;32,101791;32,525917;30,772856;31,753063;5725800;28,053528
2010-05-20;30,80113;31,413761;30,339302;30,386429;8437000;26,846121
2010-05-21;29,783224;31,140434;29,481621;31,046183;5895000;27,429008
2010-05-24;30,744581;31,24411;30,386429;30,414703;3441000;26,871103
2010-05-25;29,434496;30,480679;29,104618;30,395853;9581100;26,854452
2010-05-26;30,791706;31,442036;30,311028;30,424128;5781200;26,879433
2010-05-27;31,112158;32,082939;30,951933;32,064091;3180800;28,32832
2010-05-28;32,045238;32,262016;31,168709;31,526861;3504300;27,853682
2010-06-01;31,093307;31,687088;30,914232;30,989632;3857200;27,379047
2010-06-02;31,036758;31,573986;30,584354;31,573986;4096800;27,895319
2010-06-03;31,639963;32,478794;31,602262;32,393967;5028000;28,619757
2010-06-04;31,35721;31,555136;30,028275;30,329878;5348500;26,796156
2010-06-07;30,367579;30,659756;29,236568;29,302546;5771400;25,888519
2010-06-08;29,283695;30,377003;28,689915;30,292177;6846200;26,762852
2010-06-09;30,480679;31,734213;30,424128;30,640905;6341800;27,070942
2010-06-10;30,857681;31,668238;30,848257;31,489161;4776600;27,820374
2010-06-11;31,027332;31,423185;30,716305;31,404335;2874000;27,745428
2010-06-14;31,658812;32,535343;31,583412;32,016964;6114000;28,28668
2010-06-15;32,412819;33,17625;32,243168;33,129124;4527000;29,26927
2010-06-16;32,874645;33,572102;32,874645;33,289349;5314300;29,410828
2010-06-17;33,289349;33,421299;32,733269;33,213947;5121900;29,344212
2010-06-18;33,345901;33,770027;33,072575;33,2705;5362900;29,394173
2010-06-21;33,82658;34,297832;32,94062;33,223373;4550800;29,352537
2010-06-22;33,110271;33,345901;31,969839;32,111217;5387300;28,369957
2010-06-23;32,148914;32,365692;31,366634;31,781338;4891500;28,078514
2010-06-24;31,677662;31,960415;30,66918;30,78228;5632400;27,195854
2010-06-25;30,80113;30,970783;30,028275;30,829407;11078500;27,237492
2010-06-28;31,017908;31,24411;30,329878;30,367579;3266500;26,82947
2010-06-29;29,698399;29,915174;28,68049;28,878416;5626900;25,513802
2010-06-30;28,878416;29,434496;28,162111;28,218662;5016400;24,930922
2010-07-01;28,190386;28,605089;27,426956;28,388313;6960300;25,080805
2010-07-02;28,586239;28,784166;27,643732;27,851084;4352100;24,606165
2010-07-06;28,246937;28,595665;27,276155;27,568333;4980100;24,356359
2010-07-07;27,596607;29,000942;27,596607;28,982092;4609300;25,605396
2010-07-08;29,302546;29,34967;28,454288;28,916117;4791400;25,547113
2010-07-09;28,982092;29,500471;28,916117;29,34967;2805600;25,930149
2010-07-12;28,803017;29,538172;28,803017;29,189444;5087100;25,788595
2010-07-13;29,538172;30,367579;29,509897;30,037701;4879700;26,538019
2010-07-14;29,962299;30,55608;29,764374;30,311028;6981100;26,779503
2010-07-15;30,188501;30,339302;29,293119;29,839773;7582300;26,363161
2010-07-16;29,594723;29,783224;28,482563;28,567389;5908100;25,239016
2010-07-19;28,68049;29,180019;28,322338;29,161169;5064800;25,763615
2010-07-20;28,567389;29,802074;28,567389;29,736097;4325100;26,271559
2010-07-21;29,943449;29,943449;28,765316;28,991518;3972700;25,613731
2010-07-22;29,42507;30,414703;29,42507;30,197926;3988800;26,679579
2010-07-23;30,188501;31,24411;29,896324;31,234684;4992900;27,595547
2010-07-26;31,291235;32,101791;31,017908;31,922714;4509400;28,203417
2010-07-27;32,045238;32,045238;31,328936;31,649387;4323600;27,961935
2010-07-28;31,677662;32,167767;31,432611;31,734213;4168400;28,03688
2010-07-29;31,91329;32,233742;31,432611;31,819038;4141900;28,111822
2010-07-30;31,347786;32,073517;31,159285;31,960415;4568600;28,236719
2010-08-02;32,554195;33,374176;32,356266;33,289349;4940500;29,410828
2010-08-03;33,242226;33,421299;32,497643;32,94062;5126700;29,10273
2010-08-04;33,100849;33,666351;32,865223;33,590954;3191900;29,677288
2010-08-05;33,2328;33,647503;33,110271;33,317623;2899000;29,435804
2010-08-06;32,931198;33,166824;32,412819;33,157398;3332100;29,294247
2010-08-09;33,355324;33,647503;33,223373;33,590954;1910200;29,677288
2010-08-10;32,987747;33,157398;32,469368;32,827522;3246600;29,002802
2010-08-11;32,139492;32,167767;31,432611;31,630537;3513100;27,945276
2010-08-12;31,008482;31,979265;30,904806;31,677662;4039200;27,986916
2010-08-13;31,479736;31,979265;31,366634;31,555136;2783700;27,878662
2010-08-16;31,253534;31,950989;31,149858;31,847313;2425000;28,136803
2010-08-17;32,205467;33,166824;32,007542;32,686146;3567500;28,912117
2010-08-18;32,610744;33,053722;32,243168;32,704994;2668700;28,928799
2010-08-19;32,497643;32,648445;31,281809;31,639963;3904500;27,986738
2010-08-20;31,366634;31,715363;30,895382;31,639963;3337100;27,986738
2010-08-23;31,89444;31,93214;31,178133;31,234684;2105600;27,628248
2010-08-24;30,659756;30,744581;29,820923;30,169651;4787200;26,686192
2010-08-25;30,009424;30,424128;29,651272;30,311028;4519600;26,811241
2010-08-26;30,405277;31,102734;29,962299;30,084826;3889300;26,611162
2010-08-27;30,263903;31,046183;29,453346;30,819981;5008100;27,261431
2010-08-30;30,772856;30,772856;29,839773;29,839773;2599000;26,3944
2010-08-31;29,717247;30,452404;29,528746;30,141376;4158000;26,661175
2010-09-01;30,640905;31,715363;30,527803;31,668238;3919500;28,011744
2010-09-02;31,564562;32,761547;31,564562;32,71442;4116000;28,937132
2010-09-03;33,100849;33,534401;32,827522;33,317623;3468400;29,470694
2010-09-07;33,053722;33,129124;32,657871;32,780396;3142700;28,995489
2010-09-08;32,742695;33,374176;32,742695;33,242226;3128900;29,403999
2010-09-09;33,694626;33,949104;33,327049;33,468426;3152000;29,604074
2010-09-10;33,543827;33,92083;33,327049;33,468426;2522200;29,604074
2010-09-13;33,864281;34,165882;33,722904;34,099907;2928000;30,162649
2010-09-14;33,986805;34,580585;33,713478;34,118755;4212000;30,179323
2010-09-15;33,901978;33,996231;33,534401;33,873703;3419000;29,962564
2010-09-16;33,704052;33,892555;33,2328;33,2705;4179500;29,429008
2010-09-17;33,393024;33,939678;33,185673;33,572102;8177800;29,695786
2010-09-20;33,741753;34,60886;33,647503;34,307259;3832100;30,346058
2010-09-21;34,307259;34,439209;33,836002;33,986805;4024500;30,062605
2010-09-22;33,930256;34,203583;33,17625;33,223373;5116200;29,387325
2010-09-23;32,874645;33,308201;32,525917;32,591896;3357400;28,828762
2010-09-24;33,251648;34,316681;33,204525;34,137608;4326700;30,195997
2010-09-27;34,203583;34,203583;33,779453;33,854855;3109600;29,945892
2010-09-28;33,911404;34,316681;33,091423;34,222431;3849300;30,271029
2010-09-29;34,05278;34,222431;33,638077;33,807728;2303300;29,904209
2010-09-30;34,015079;34,552311;33,459;33,770027;2928300;29,870855
2010-10-01;34,071632;34,241283;33,656929;34,194157;3262200;30,246017
2010-10-04;34,043354;34,590008;33,911404;34,590008;4668600;30,596163
2010-10-05;34,806786;35,692741;34,693684;35,636192;6101900;31,521547
2010-10-06;35,72102;35,730442;35,080112;35,683319;6547700;31,563238
2010-10-07;34,062206;34,891613;33,110271;33,619228;13263000;29,737465
2010-10-08;33,647503;34,307259;33,572102;34,090481;5714900;30,154308
2010-10-11;34,062206;34,128181;33,36475;33,619228;3442400;29,737465
2010-10-12;33,393024;33,873703;33,100849;33,704052;3556700;29,8125
2010-10-13;34,05278;34,128181;33,628651;33,930256;6004800;30,012587
2010-10-14;33,798302;34,137608;33,581528;33,864281;5508700;29,954239
2010-10-15;34,14703;34,165882;33,411877;33,553253;5868000;29,679115
2010-10-18;33,543827;33,656929;33,242226;33,449577;3366100;29,587404
2010-10-19;33,100849;33,628651;32,799248;33,016022;4028100;29,203907
2010-10-20;33,110271;34,401508;33,063148;33,95853;4342400;30,03759
2010-10-21;34,062206;34,495758;33,779453;34,14703;4860600;30,20434
2010-10-22;34,439209;35,447689;34,213005;35,146088;3825400;31,088034
2010-10-25;35,372292;35,871819;35,25919;35,409992;2960500;31,321472
2010-10-26;35,739868;36,04147;35,532516;35,598492;4006100;31,488201
2010-10-27;35,287464;35,579643;35,117813;35,541943;3886100;31,438189
2010-10-28;35,862392;35,871819;34,83506;35,362865;4070400;31,279776
2010-10-29;35,16494;35,532516;34,495758;34,919888;7632600;30,887945
2010-11-01;35,212063;35,589066;35,014137;35,278038;4504500;31,20476
2010-11-02;35,589066;35,768143;35,193214;35,758717;3519700;31,629927
2010-11-03;35,843544;35,909519;35,268616;35,834118;3788700;31,696632
2010-11-04;35,928368;37,276154;35,928368;36,899151;6079500;32,638676
2010-11-05;36,927425;37,700283;36,710651;37,276154;5686900;32,972164
2010-11-08;37,153629;37,313854;36,720074;37,200752;3168200;32,905464
2010-11-09;37,115929;37,304428;36,069744;36,333649;4310900;32,138485
2010-11-10;36,258247;37,068802;36,088596;36,936852;3008000;32,672031
2010-11-11;36,522148;37,19133;36,060322;36,880302;2904800;32,622017
2010-11-12;36,550423;37,257305;36,098022;36,324223;3221100;32,130138
2010-11-15;36,541;36,7295;36,060322;36,098022;2255400;31,930069
2010-11-16;35,805843;36,060322;35,230915;35,428841;3722800;31,410311
2010-11-17;35,400566;35,85297;34,96701;35,617344;2444500;31,577435
2010-11-18;36,145145;36,842602;36,145145;36,493874;2773800;32,354546
2010-11-19;36,399624;36,814327;36,17342;36,7672;2830300;32,596863
2010-11-22;36,512722;36,936852;36,163998;36,899151;2266600;32,713848
2010-11-23;36,295948;36,522148;36,022621;36,380772;1706300;32,254265
2010-11-24;36,710651;37,530632;36,701225;37,408104;2249100;33,16507
2010-11-26;37,115929;37,304428;36,870876;37,125355;680700;32,914413
2010-11-29;36,82375;37,002827;36,229973;36,889729;2342500;32,705498
2010-11-30;36,512722;37,181904;36,418472;36,955704;3100700;32,763977
2010-12-01;37,690857;37,907635;37,332706;37,907635;4594000;33,607944
2010-12-02;37,907635;38,369461;37,709709;38,190388;3200200;33,858627
2010-12-03;37,992458;38,642788;37,907635;38,633366;2318600;34,251358
2010-12-06;38,426014;38,774742;38,256363;38,642788;2430000;34,259708
2010-12-07;39,038643;39,114044;38,444862;38,539116;2755000;34,167801
2010-12-08;38,539116;38,963242;38,228088;38,944393;2553200;34,527111
2010-12-09;39,161167;39,491047;39,048069;39,31197;2344800;34,852993
2010-12-10;39,387371;39,802074;39,321396;39,547596;2332100;35,061909
2010-12-13;39,613571;39,764374;39,293121;39,368519;2555800;34,903137
2010-12-14;39,321396;39,453346;39,057491;39,189445;2020100;34,744366
2010-12-15;39,132893;39,519321;38,520264;38,557964;2390200;34,184505
2010-12-16;38,708767;39,08577;38,397739;38,88784;3204400;34,476974
2010-12-17;38,906693;39,31197;38,727615;39,255421;2994000;34,802868
2010-12-20;39,396797;40,2262;39,245995;40,09425;2956400;35,546547
2010-12-21;40,09425;40,188503;39,679546;39,943451;2489500;35,412846
2010-12-22;39,896324;40,103676;39,585297;39,7738;1671800;35,262436
2010-12-23;39,783222;39,90575;39,53817;39,670124;1165400;35,170513
2010-12-27;39,557022;39,557022;39,12347;39,377945;1288100;34,911484
2010-12-28;39,406219;39,500473;39,08577;39,425072;1483300;34,953266
2010-12-29;39,462772;39,736099;39,34967;39,34967;1202600;34,886414
2010-12-30;39,293121;39,330818;38,991516;39,076344;1714700;34,644093
2010-12-31;39,038643;39,462772;38,906693;39,151745;1796000;34,710941
2011-01-03;39,491047;39,717247;39,321396;39,575871;2777100;35,086964
2011-01-04;39,604149;39,736099;38,520264;38,793591;3297100;34,393398
2011-01-05;38,576813;39,283695;38,473137;39,180019;2201700;34,736008
2011-01-06;39,198868;39,330818;38,331764;38,520264;2548400;34,151093
2011-01-07;38,586239;39,170593;38,011311;38,463715;3162500;34,100948
2011-01-10;38,265785;38,397739;37,803959;38,19981;2237400;33,866978
2011-01-11;38,482563;38,812443;38,143261;38,397739;2095700;34,042461
2011-01-12;38,793591;38,868992;38,284637;38,473137;2120400;34,109306
2011-01-13;38,397739;38,868992;38,397739;38,765316;2996200;34,368343
2011-01-14;38,605091;39,519321;38,605091;39,481621;1802600;35,003399
2011-01-18;39,453346;39,670124;38,925541;39,029217;2066900;34,602322
2011-01-19;39,000942;39,066917;38,256363;38,501415;2214600;34,13438
2011-01-20;38,322338;38,378887;37,662582;37,832233;3957900;33,5411
2011-01-21;38,162109;38,407162;37,32328;37,521206;3653100;33,26535
2011-01-24;37,455231;37,954762;37,181904;37,945335;2843200;33,641369
2011-01-25;37,794533;37,926483;37,134777;37,577755;3001300;33,315483
2011-01-26;37,719131;38,086712;37,266731;37,370407;4783700;33,131653
2011-01-27;37,521206;38,020737;37,276154;37,888783;2665400;33,59124
2011-01-28;37,606033;38,039585;36,324223;36,380772;3135800;32,254265
2011-01-31;36,465599;37,351555;36,418472;37,219604;3482800;32,997952
2011-02-01;37,28558;38,133835;37,28558;38,049011;2848200;33,733284
2011-02-02;37,813385;38,10556;37,719131;37,87936;3189800;33,582867
2011-02-03;37,97361;38,520264;37,436382;37,728558;4284500;33,449177
2011-02-04;37,84166;37,87936;37,342129;37,700283;2867300;33,424107
2011-02-07;37,84166;38,049011;37,474083;37,662582;3753100;33,39069
2011-02-08;37,737984;37,756832;36,983978;37,464657;5534600;33,215206
2011-02-09;37,379829;38,030159;37,219604;37,41753;3758900;33,173431
2011-02-10;37,219604;37,74741;37,087654;37,700283;2244400;33,424107
2011-02-11;37,426956;38,88784;37,295006;38,85014;2782000;34,443546
2011-02-14;38,718189;39,114044;38,322338;38,642788;3553600;34,259708
2011-02-15;40,065975;40,320454;38,963242;39,076344;6524600;34,644093
2011-02-16;38,680489;39,509895;38,671066;39,019794;3781500;34,593952
2011-02-17;38,765316;38,85014;38,133835;38,605091;2830300;34,226299
2011-02-18;38,605091;38,831291;38,341187;38,56739;2565400;34,192867
2011-02-22;37,964184;38,049011;36,597549;36,786053;5586100;32,613575
2011-02-23;36,710651;37,106503;35,645618;36,098022;5020200;32,075928
